featureType,latitude,longitude,xCoordinate,yCoordinate
0,19.67,78.53,8732.137589397198,2187.2042070984703
0,34.534784,74.39147,8271.954049630893,3840.092773565681
0,33.871612,74.894569,8327.896106030843,3766.3514116729552
0,33.814222,75.001267,8339.760382313963,3759.969934832824
0,33.966527,74.964225,8335.641499841195,3776.905478135424
0,33.778175,76.576171,8514.881717066186,3755.961691312067
0,34.152586,77.577053,8626.174717636046,3797.594294991984
0,34.116636,74.699482,8306.203421376536,3793.596837379112
0,34.116636,74.699482,8306.203421376536,3793.596837379112
0,33.947385,74.552528,8289.862882126412,3774.776984849593
0,33.929735,74.907985,8329.387897166705,3772.814394394317
0,33.802626,74.931679,8332.022549758623,3758.6805184634536
0,33.947385,74.552528,8289.862882126412,3774.776984849593
0,34.043775,74.866795,8324.807778138216,3785.4950638288624
0,33.702222,74.218611,8252.73300580604,3747.516103048633
0,33.981889,75.014382,8341.218703776907,3778.613654598538
0,33.622858,75.371823,8380.964329551667,3738.691228890415
0,33.644251,75.171723,8358.714224730089,3741.070021956121
0,33.971034,75.091775,8349.824412734708,3777.406633669811
0,33.981889,75.014382,8341.218703776907,3778.613654598538
0,33.558945,75.208671,8362.822654879752,3731.584427543781
0,33.969267,75.095352,8350.222156987318,3777.2101522344296
0,34.153695,74.667536,8302.651188249949,3797.717610165632
0,33.69978,74.859982,8324.050207102988,3747.244565037767
0,32.38648,75.517269,8397.13718685241,3601.212267875469
0,33.891804,74.981108,8337.518803787738,3768.596659631762
0,33.891235,74.980474,8337.448306204244,3768.533389718502
0,33.778175,76.576171,8514.881717066186,3755.961691312067
0,33.778175,76.576171,8514.881717066186,3755.961691312067
0,33.309577,74.859485,8323.994943224447,3703.85597107628
0,33.72061,74.848517,8322.775357269007,3749.560755359774
0,34.092798,74.589589,8293.983877302786,3790.94617271776
0,33.941176,75.154178,8356.76330974211,3774.0865755500577
0,33.934928,75.154161,8356.761419428356,3773.391829648383
0,33.917674,75.032926,8343.280702496604,3771.4732723840566
0,34.481376,74.17097,8247.435568305766,3834.154074923448
0,34.529321,74.244934,8255.659989860105,3839.4853156814215
0,34.395677,74.25388,8256.654739673866,3824.624780904936
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,33.977454,75.08823,8349.430226719755,3778.1205050988688
0,34.092798,74.589589,8293.983877302786,3790.94617271776
0,34.37881,74.307235,8262.587544984988,3822.749256077223
0,34.376325,74.307421,8262.608227241344,3822.472936684511
0,34.376325,74.307421,8262.608227241344,3822.472936684511
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.084253,74.504122,8284.480380507255,3789.996012069581
0,33.72417,74.886509,8326.999874922089,3749.956609298628
0,31.678975,75.638266,8410.591439391621,3522.54130129981
0,33.639722,74.99896,8339.503855618195,3740.566420133349
0,31.678975,75.638266,8410.591439391621,3522.54130129981
0,31.633077,74.878291,8326.086075014924,3517.437676556678
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,33.645419,75.019673,8341.807036133783,3741.199897630442
0,33.645419,75.019673,8341.807036133783,3741.199897630442
0,33.645419,75.019673,8341.807036133783,3741.199897630442
0,33.64542,75.019676,8341.807369718565,3741.2000088253694
0,33.64542,75.019676,8341.807369718565,3741.2000088253694
0,33.64542,75.019676,8341.807369718565,3741.2000088253694
0,33.64542,75.019676,8341.807369718565,3741.2000088253694
0,33.64542,75.019676,8341.807369718565,3741.2000088253694
0,33.64542,75.019676,8341.807369718565,3741.2000088253694
0,33.645419,75.019673,8341.807036133783,3741.199897630442
0,33.653644,75.196852,8361.50844204174,3742.114475902094
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,33.996071,74.995475,8339.116341298839,3780.1906210482102
0,34.0,78.0,8673.204278275582,3780.6275059149975
0,34.0,78.0,8673.204278275582,3780.6275059149975
0,34.344282,74.202524,8250.944213021108,3818.909917650039
0,34.431923,74.123996,8242.212297821567,3828.6551522160944
0,34.431923,74.123996,8242.212297821567,3828.6551522160944
0,34.353333,74.343333,8266.601459447003,3819.916342931099
0,34.455469,74.377529,8270.40388115854,3831.273347958868
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.468392,74.19073,8249.632780056263,3832.710319995896
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,34.526179,74.254614,8256.736356750023,3839.135941221904
0,33.08038,75.292791,8372.17637210909,3678.370427474128
0,32.994347,74.466118,8280.254528515054,3668.803994350116
0,32.888165,74.985168,8337.970255189914,3656.997094649144
0,33.778175,76.576171,8514.881717066186,3755.961691312067
0,33.714615,74.926831,8331.48347675425,3748.89414177454
0,33.973613,74.889155,8327.29409669799,3777.693405385628
0,33.635625,74.892443,8327.659705616796,3740.110854518885
0,33.914799,74.884718,8326.800724808467,3771.153586969954
0,33.915903,74.881813,8326.477703546563,3771.276346168969
0,33.915335,74.883195,8326.631374935187,3771.213187450635
0,33.916699,74.882445,8326.547978740206,3771.364857330579
0,33.883527,74.92321,8331.080839924869,3767.676299223925
0,33.644991,75.018031,8341.624454064233,3741.152306201838
0,34.09074,74.846053,8322.501372969755,3790.717333558724
0,33.789499,74.88822,8327.190129441577,3757.220862661391
0,34.175101,74.565669,8291.324094657448,3800.0978487653856
0,34.047672,74.708321,8307.186273333147,3785.928390457997
0,33.00581,75.210876,8363.067839693002,3670.0786217942423
0,33.746944,75.012222,8340.978522735355,3752.488962558032
0,34.114042,74.670409,8302.9706512742,3793.308397739396
0,33.902347,75.039577,8344.020259953717,3769.768987743376
0,33.918611,75.082115,8348.750269743323,3771.5774620303223
0,34.02614,74.82451,8320.105900665052,3783.534141297486
